#    L    TT             EE             BB             TE          
   786    0.23196E+04    0.17842E+02    0.70798E-01   -0.10488E+03
   787    0.23243E+04    0.17616E+02    0.70900E-01   -0.10373E+03
   788    0.23289E+04    0.17392E+02    0.71002E-01   -0.10255E+03
   789    0.23333E+04    0.17170E+02    0.71103E-01   -0.10135E+03
   790    0.23377E+04    0.16953E+02    0.71204E-01   -0.10011E+03
   791    0.23419E+04    0.16739E+02    0.71304E-01   -0.98851E+02
   792    0.23460E+04    0.16528E+02    0.71405E-01   -0.97576E+02
   793    0.23499E+04    0.16321E+02    0.71505E-01   -0.96265E+02
   794    0.23535E+04    0.16118E+02    0.71605E-01   -0.94941E+02
   795    0.23570E+04    0.15918E+02    0.71704E-01   -0.93589E+02
   796    0.23606E+04    0.15722E+02    0.71803E-01   -0.92223E+02
   797    0.23638E+04    0.15528E+02    0.71901E-01   -0.90829E+02
   798    0.23668E+04    0.15339E+02    0.72000E-01   -0.89422E+02
   799    0.23697E+04    0.15155E+02    0.72097E-01   -0.87994E+02
   800    0.23725E+04    0.14973E+02    0.72194E-01   -0.86544E+02
   801    0.23751E+04    0.14796E+02    0.72291E-01   -0.85082E+02
   802    0.23774E+04    0.14624E+02    0.72387E-01   -0.83583E+02
   803    0.23798E+04    0.14454E+02    0.72482E-01   -0.82085E+02
   804    0.23818E+04    0.14290E+02    0.72577E-01   -0.80559E+02
   805    0.23838E+04    0.14129E+02    0.72671E-01   -0.79018E+02
   806    0.23855E+04    0.13973E+02    0.72765E-01   -0.77464E+02
   807    0.23870E+04    0.13822E+02    0.72857E-01   -0.75896E+02
   808    0.23884E+04    0.13676E+02    0.72950E-01   -0.74307E+02
   809    0.23896E+04    0.13534E+02    0.73041E-01   -0.72710E+02
   810    0.23906E+04    0.13397E+02    0.73132E-01   -0.71093E+02
   811    0.23914E+04    0.13265E+02    0.73222E-01   -0.69461E+02
   812    0.23920E+04    0.13139E+02    0.73311E-01   -0.67821E+02
   813    0.23924E+04    0.13016E+02    0.73399E-01   -0.66171E+02
   814    0.23928E+04    0.12899E+02    0.73487E-01   -0.64509E+02
   815    0.23929E+04    0.12787E+02    0.73574E-01   -0.62837E+02
   816    0.23927E+04    0.12680E+02    0.73659E-01   -0.61154E+02
   817    0.23924E+04    0.12578E+02    0.73744E-01   -0.59463E+02
   818    0.23921E+04    0.12482E+02    0.73828E-01   -0.57763E+02
   819    0.23914E+04    0.12390E+02    0.73912E-01   -0.56054E+02
   820    0.23907E+04    0.12304E+02    0.73994E-01   -0.54338E+02
   821    0.23896E+04    0.12222E+02    0.74075E-01   -0.52617E+02
   822    0.23884E+04    0.12148E+02    0.74156E-01   -0.50889E+02
   823    0.23870E+04    0.12078E+02    0.74235E-01   -0.49154E+02
   824    0.23854E+04    0.12014E+02    0.74313E-01   -0.47415E+02
   825    0.23837E+04    0.11954E+02    0.74391E-01   -0.45672E+02
   826    0.23817E+04    0.11902E+02    0.74467E-01   -0.43926E+02
   827    0.23795E+04    0.11854E+02    0.74542E-01   -0.42177E+02
   828    0.23772E+04    0.11812E+02    0.74617E-01   -0.40426E+02
   829    0.23747E+04    0.11776E+02    0.74690E-01   -0.38674E+02
   830    0.23720E+04    0.11745E+02    0.74762E-01   -0.36922E+02
   831    0.23691E+04    0.11720E+02    0.74833E-01   -0.35170E+02
   832    0.23660E+04    0.11700E+02    0.74903E-01   -0.33419E+02
   833    0.23628E+04    0.11687E+02    0.74971E-01   -0.31669E+02
   834    0.23593E+04    0.11678E+02    0.75039E-01   -0.29921E+02
   835    0.23558E+04    0.11676E+02    0.75106E-01   -0.28175E+02
   836    0.23519E+04    0.11679E+02    0.75171E-01   -0.26432E+02
   837    0.23479E+04    0.11688E+02    0.75235E-01   -0.24694E+02
   838    0.23437E+04    0.11703E+02    0.75298E-01   -0.22959E+02
   839    0.23393E+04    0.11724E+02    0.75360E-01   -0.21228E+02
   840    0.23348E+04    0.11751E+02    0.75420E-01   -0.19504E+02
   841    0.23301E+04    0.11783E+02    0.75479E-01   -0.17787E+02
   842    0.23252E+04    0.11820E+02    0.75538E-01   -0.16075E+02
   843    0.23201E+04    0.11863E+02    0.75594E-01   -0.14373E+02
   844    0.23148E+04    0.11912E+02    0.75650E-01   -0.12678E+02
   845    0.23094E+04    0.11966E+02    0.75704E-01   -0.10992E+02
   846    0.23038E+04    0.12027E+02    0.75757E-01   -0.93160E+01
   847    0.22982E+04    0.12092E+02    0.75809E-01   -0.76498E+01
   848    0.22923E+04    0.12163E+02    0.75859E-01   -0.59951E+01
   849    0.22862E+04    0.12240E+02    0.75909E-01   -0.43511E+01
   850    0.22800E+04    0.12322E+02    0.75956E-01   -0.27189E+01
   851    0.22736E+04    0.12410E+02    0.76003E-01   -0.10990E+01
   852    0.22671E+04    0.12504E+02    0.76048E-01    0.50818E+00
   853    0.22604E+04    0.12603E+02    0.76092E-01    0.21020E+01
   854    0.22535E+04    0.12707E+02    0.76134E-01    0.36811E+01
   855    0.22464E+04    0.12817E+02    0.76175E-01    0.52464E+01
   856    0.22393E+04    0.12931E+02    0.76215E-01    0.67961E+01
   857    0.22319E+04    0.13051E+02    0.76254E-01    0.83296E+01
   858    0.22244E+04    0.13178E+02    0.76291E-01    0.98469E+01
   859    0.22167E+04    0.13307E+02    0.76326E-01    0.11349E+02
   860    0.22090E+04    0.13442E+02    0.76361E-01    0.12832E+02
   861    0.22011E+04    0.13583E+02    0.76393E-01    0.14297E+02
   862    0.21931E+04    0.13728E+02    0.76425E-01    0.15745E+02
   863    0.21849E+04    0.13879E+02    0.76455E-01    0.17173E+02
   864    0.21765E+04    0.14033E+02    0.76484E-01    0.18582E+02
   865    0.21679E+04    0.14193E+02    0.76511E-01    0.19969E+02
   866    0.21595E+04    0.14358E+02    0.76537E-01    0.21337E+02
   867    0.21508E+04    0.14528E+02    0.76562E-01    0.22683E+02
   868    0.21420E+04    0.14702E+02    0.76585E-01    0.24008E+02
   869    0.21330E+04    0.14881E+02    0.76607E-01    0.25312E+02
   870    0.21239E+04    0.15064E+02    0.76627E-01    0.26593E+02
   871    0.21148E+04    0.15251E+02    0.76646E-01    0.27851E+02
   872    0.21055E+04    0.15444E+02    0.76663E-01    0.29086E+02
   873    0.20960E+04    0.15640E+02    0.76680E-01    0.30298E+02
   874    0.20865E+04    0.15841E+02    0.76695E-01    0.31485E+02
   875    0.20769E+04    0.16045E+02    0.76708E-01    0.32650E+02
   876    0.20671E+04    0.16254E+02    0.76720E-01    0.33789E+02
   877    0.20574E+04    0.16466E+02    0.76731E-01    0.34903E+02
   878    0.20474E+04    0.16682E+02    0.76740E-01    0.35992E+02
   879    0.20374E+04    0.16902E+02    0.76748E-01    0.37055E+02
   880    0.20274E+04    0.17126E+02    0.76755E-01    0.38093E+02
   881    0.20172E+04    0.17353E+02    0.76760E-01    0.39104E+02
   882    0.20069E+04    0.17583E+02    0.76764E-01    0.40088E+02
   883    0.19966E+04    0.17818E+02    0.76767E-01    0.41044E+02
   884    0.19861E+04    0.18054E+02    0.76769E-01    0.41974E+02
   885    0.19756E+04    0.18295E+02    0.76769E-01    0.42876E+02
   886    0.19650E+04    0.18539E+02    0.76768E-01    0.43750E+02
   887    0.19543E+04    0.18785E+02    0.76765E-01    0.44596E+02
   888    0.19437E+04    0.19035E+02    0.76762E-01    0.45413E+02
   889    0.19328E+04    0.19287E+02    0.76757E-01    0.46202E+02
   890    0.19220E+04    0.19542E+02    0.76751E-01    0.46961E+02
   891    0.19111E+04    0.19800E+02    0.76744E-01    0.47692E+02
   892    0.19002E+04    0.20059E+02    0.76735E-01    0.48395E+02
   893    0.18892E+04    0.20322E+02    0.76726E-01    0.49068E+02
   894    0.18782E+04    0.20587E+02    0.76715E-01    0.49710E+02
   895    0.18670E+04    0.20853E+02    0.76703E-01    0.50326E+02
   896    0.18559E+04    0.21122E+02    0.76690E-01    0.50910E+02
   897    0.18447E+04    0.21393E+02    0.76676E-01    0.51466E+02
   898    0.18336E+04    0.21666E+02    0.76661E-01    0.51992E+02
   899    0.18224E+04    0.21941E+02    0.76644E-01    0.52487E+02
   900    0.18111E+04    0.22217E+02    0.76627E-01    0.52953E+02
   901    0.17999E+04    0.22494E+02    0.76609E-01    0.53389E+02
   902    0.17886E+04    0.22773E+02    0.76589E-01    0.53795E+02
   903    0.17771E+04    0.23053E+02    0.76569E-01    0.54170E+02
   904    0.17659E+04    0.23334E+02    0.76547E-01    0.54515E+02
   905    0.17545E+04    0.23617E+02    0.76525E-01    0.54829E+02
   906    0.17431E+04    0.23900E+02    0.76501E-01    0.55113E+02
   907    0.17318E+04    0.24184E+02    0.76477E-01    0.55366E+02
   908    0.17206E+04    0.24468E+02    0.76452E-01    0.55590E+02
   909    0.17092E+04    0.24753E+02    0.76426E-01    0.55781E+02
   910    0.16978E+04    0.25040E+02    0.76399E-01    0.55944E+02
   911    0.16865E+04    0.25325E+02    0.76371E-01    0.56076E+02
   912    0.16752E+04    0.25612E+02    0.76342E-01    0.56177E+02
   913    0.16636E+04    0.25898E+02    0.76313E-01    0.56248E+02
   914    0.16524E+04    0.26184E+02    0.76283E-01    0.56290E+02
   915    0.16410E+04    0.26470E+02    0.76252E-01    0.56301E+02
   916    0.16298E+04    0.26755E+02    0.76220E-01    0.56282E+02
   917    0.16185E+04    0.27042E+02    0.76187E-01    0.56235E+02
   918    0.16073E+04    0.27326E+02    0.76154E-01    0.56156E+02
   919    0.15962E+04    0.27611E+02    0.76120E-01    0.56049E+02
   920    0.15850E+04    0.27894E+02    0.76085E-01    0.55911E+02
   921    0.15740E+04    0.28178E+02    0.76050E-01    0.55744E+02
   922    0.15628E+04    0.28459E+02    0.76014E-01    0.55548E+02
   923    0.15518E+04    0.28740E+02    0.75977E-01    0.55323E+02
   924    0.15408E+04    0.29020E+02    0.75940E-01    0.55069E+02
   925    0.15300E+04    0.29298E+02    0.75902E-01    0.54786E+02
   926    0.15190E+04    0.29575E+02    0.75864E-01    0.54476E+02
   927    0.15082E+04    0.29851E+02    0.75825E-01    0.54137E+02
   928    0.14975E+04    0.30125E+02    0.75786E-01    0.53770E+02
   929    0.14868E+04    0.30397E+02    0.75746E-01    0.53376E+02
   930    0.14762E+04    0.30666E+02    0.75705E-01    0.52954E+02
   931    0.14656E+04    0.30936E+02    0.75664E-01    0.52505E+02
   932    0.14551E+04    0.31201E+02    0.75623E-01    0.52030E+02
   933    0.14447E+04    0.31465E+02    0.75581E-01    0.51528E+02
   934    0.14343E+04    0.31728E+02    0.75539E-01    0.51001E+02
   935    0.14240E+04    0.31987E+02    0.75497E-01    0.50446E+02
   936    0.14139E+04    0.32244E+02    0.75454E-01    0.49867E+02
   937    0.14037E+04    0.32498E+02    0.75411E-01    0.49262E+02
   938    0.13937E+04    0.32751E+02    0.75367E-01    0.48632E+02
   939    0.13838E+04    0.32999E+02    0.75324E-01    0.47978E+02
   940    0.13739E+04    0.33245E+02    0.75279E-01    0.47299E+02
   941    0.13641E+04    0.33488E+02    0.75235E-01    0.46596E+02
   942    0.13544E+04    0.33728E+02    0.75191E-01    0.45869E+02
   943    0.13449E+04    0.33965E+02    0.75146E-01    0.45120E+02
   944    0.13355E+04    0.34198E+02    0.75101E-01    0.44347E+02
   945    0.13261E+04    0.34428E+02    0.75056E-01    0.43552E+02
   946    0.13169E+04    0.34655E+02    0.75011E-01    0.42734E+02
   947    0.13077E+04    0.34878E+02    0.74966E-01    0.41896E+02
   948    0.12985E+04    0.35098E+02    0.74920E-01    0.41036E+02
   949    0.12895E+04    0.35313E+02    0.74875E-01    0.40156E+02
   950    0.12807E+04    0.35525E+02    0.74830E-01    0.39255E+02
   951    0.12720E+04    0.35734E+02    0.74784E-01    0.38334E+02
   952    0.12634E+04    0.35939E+02    0.74739E-01    0.37395E+02
   953    0.12548E+04    0.36139E+02    0.74693E-01    0.36436E+02
   954    0.12464E+04    0.36336E+02    0.74648E-01    0.35458E+02
   955    0.12381E+04    0.36528E+02    0.74603E-01    0.34462E+02
   956    0.12298E+04    0.36716E+02    0.74558E-01    0.33448E+02
   957    0.12218E+04    0.36899E+02    0.74513E-01    0.32418E+02
   958    0.12138E+04    0.37077E+02    0.74468E-01    0.31370E+02
   959    0.12061E+04    0.37252E+02    0.74423E-01    0.30306E+02
   960    0.11984E+04    0.37422E+02    0.74379E-01    0.29228E+02
   961    0.11907E+04    0.37587E+02    0.74334E-01    0.28133E+02
   962    0.11833E+04    0.37748E+02    0.74290E-01    0.27024E+02
   963    0.11760E+04    0.37904E+02    0.74246E-01    0.25900E+02
   964    0.11689E+04    0.38055E+02    0.74203E-01    0.24764E+02
   965    0.11618E+04    0.38202E+02    0.74160E-01    0.23614E+02
   966    0.11549E+04    0.38344E+02    0.74117E-01    0.22452E+02
   967    0.11480E+04    0.38481E+02    0.74074E-01    0.21277E+02
   968    0.11413E+04    0.38612E+02    0.74032E-01    0.20091E+02
   969    0.11348E+04    0.38738E+02    0.73990E-01    0.18894E+02
   970    0.11284E+04    0.38860E+02    0.73949E-01    0.17686E+02
   971    0.11221E+04    0.38976E+02    0.73908E-01    0.16468E+02
   972    0.11160E+04    0.39087E+02    0.73867E-01    0.15241E+02
   973    0.11099E+04    0.39192E+02    0.73827E-01    0.14004E+02
   974    0.11041E+04    0.39293E+02    0.73788E-01    0.12758E+02
   975    0.10983E+04    0.39388E+02    0.73748E-01    0.11505E+02
   976    0.10928E+04    0.39477E+02    0.73710E-01    0.10245E+02
   977    0.10873E+04    0.39562E+02    0.73672E-01    0.89779E+01
   978    0.10819E+04    0.39641E+02    0.73634E-01    0.77044E+01
   979    0.10768E+04    0.39715E+02    0.73597E-01    0.64256E+01
   980    0.10717E+04    0.39783E+02    0.73561E-01    0.51412E+01
   981    0.10668E+04    0.39845E+02    0.73525E-01    0.38520E+01
   982    0.10620E+04    0.39902E+02    0.73490E-01    0.25589E+01
   983    0.10574E+04    0.39954E+02    0.73455E-01    0.12619E+01
   984    0.10529E+04    0.39999E+02    0.73421E-01   -0.38253E-01
   985    0.10486E+04    0.40039E+02    0.73388E-01   -0.13413E+01
   986    0.10443E+04    0.40074E+02    0.73355E-01   -0.26461E+01
   987    0.10402E+04    0.40103E+02    0.73323E-01   -0.39531E+01
   988    0.10362E+04    0.40127E+02    0.73292E-01   -0.52609E+01
   989    0.10325E+04    0.40145E+02    0.73261E-01   -0.65684E+01
   990    0.10288E+04    0.40161E+02    0.73231E-01   -0.78771E+01
   991    0.10253E+04    0.40167E+02    0.73202E-01   -0.91850E+01
   992    0.10219E+04    0.40169E+02    0.73173E-01   -0.10492E+02
   993    0.10185E+04    0.40165E+02    0.73145E-01   -0.11798E+02
   994    0.10154E+04    0.40156E+02    0.73118E-01   -0.13101E+02
   995    0.10124E+04    0.40141E+02    0.73092E-01   -0.14402E+02
   996    0.10096E+04    0.40119E+02    0.73066E-01   -0.15700E+02
   997    0.10068E+04    0.40094E+02    0.73041E-01   -0.16995E+02
   998    0.10042E+04    0.40062E+02    0.73017E-01   -0.18285E+02
   999    0.10018E+04    0.40026E+02    0.72994E-01   -0.19571E+02
  1000    0.99943E+03    0.39984E+02    0.72971E-01   -0.20852E+02
  1001    0.99723E+03    0.39936E+02    0.72949E-01   -0.22127E+02
  1002    0.99508E+03    0.39882E+02    0.72928E-01   -0.23395E+02
  1003    0.99314E+03    0.39824E+02    0.72908E-01   -0.24658E+02
  1004    0.99134E+03    0.39760E+02    0.72888E-01   -0.25914E+02
  1005    0.98974E+03    0.39690E+02    0.72870E-01   -0.27161E+02
  1006    0.98821E+03    0.39615E+02    0.72852E-01   -0.28400E+02
  1007    0.98673E+03    0.39535E+02    0.72835E-01   -0.29631E+02
  1008    0.98517E+03    0.39449E+02    0.72818E-01   -0.30853E+02
  1009    0.98397E+03    0.39358E+02    0.72803E-01   -0.32066E+02
  1010    0.98290E+03    0.39263E+02    0.72788E-01   -0.33268E+02
  1011    0.98189E+03    0.39163E+02    0.72774E-01   -0.34460E+02
  1012    0.98101E+03    0.39057E+02    0.72761E-01   -0.35643E+02
  1013    0.98028E+03    0.38947E+02    0.72749E-01   -0.36813E+02
  1014    0.97967E+03    0.38832E+02    0.72737E-01   -0.37972E+02
  1015    0.97906E+03    0.38712E+02    0.72727E-01   -0.39119E+02
  1016    0.97866E+03    0.38587E+02    0.72717E-01   -0.40253E+02
  1017    0.97839E+03    0.38458E+02    0.72708E-01   -0.41376E+02
  1018    0.97819E+03    0.38322E+02    0.72700E-01   -0.42484E+02
  1019    0.97804E+03    0.38184E+02    0.72692E-01   -0.43580E+02
  1020    0.97811E+03    0.38039E+02    0.72686E-01   -0.44662E+02
  1021    0.97825E+03    0.37890E+02    0.72680E-01   -0.45729E+02
  1022    0.97845E+03    0.37737E+02    0.72675E-01   -0.46783E+02
  1023    0.97878E+03    0.37579E+02    0.72671E-01   -0.47818E+02
  1024    0.97918E+03    0.37416E+02    0.72667E-01   -0.48840E+02
  1025    0.97965E+03    0.37250E+02    0.72665E-01   -0.49843E+02
  1026    0.98047E+03    0.37079E+02    0.72663E-01   -0.50831E+02
  1027    0.98114E+03    0.36905E+02    0.72662E-01   -0.51803E+02
  1028    0.98188E+03    0.36727E+02    0.72662E-01   -0.52757E+02
  1029    0.98275E+03    0.36544E+02    0.72663E-01   -0.53695E+02
  1030    0.98369E+03    0.36358E+02    0.72664E-01   -0.54615E+02
  1031    0.98455E+03    0.36168E+02    0.72666E-01   -0.55515E+02
  1032    0.98570E+03    0.35972E+02    0.72669E-01   -0.56401E+02
  1033    0.98684E+03    0.35774E+02    0.72673E-01   -0.57268E+02
  1034    0.98819E+03    0.35573E+02    0.72678E-01   -0.58116E+02
  1035    0.98954E+03    0.35368E+02    0.72683E-01   -0.58946E+02
  1036    0.99096E+03    0.35159E+02    0.72689E-01   -0.59757E+02
  1037    0.99244E+03    0.34947E+02    0.72696E-01   -0.60549E+02
  1038    0.99407E+03    0.34732E+02    0.72703E-01   -0.61322E+02
  1039    0.99576E+03    0.34514E+02    0.72712E-01   -0.62072E+02
  1040    0.99738E+03    0.34292E+02    0.72721E-01   -0.62804E+02
  1041    0.99921E+03    0.34068E+02    0.72731E-01   -0.63513E+02
  1042    0.10010E+04    0.33840E+02    0.72741E-01   -0.64205E+02
  1043    0.10029E+04    0.33610E+02    0.72752E-01   -0.64873E+02
  1044    0.10050E+04    0.33376E+02    0.72764E-01   -0.65523E+02
  1045    0.10070E+04    0.33142E+02    0.72777E-01   -0.66153E+02
  1046    0.10091E+04    0.32903E+02    0.72790E-01   -0.66757E+02
  1047    0.10112E+04    0.32662E+02    0.72804E-01   -0.67350E+02
  1048    0.10134E+04    0.32419E+02    0.72818E-01   -0.67916E+02
  1049    0.10156E+04    0.32174E+02    0.72833E-01   -0.68456E+02
  1050    0.10179E+04    0.31926E+02    0.72849E-01   -0.68977E+02
  1051    0.10202E+04    0.31676E+02    0.72865E-01   -0.69479E+02
  1052    0.10226E+04    0.31424E+02    0.72882E-01   -0.69955E+02
  1053    0.10249E+04    0.31170E+02    0.72900E-01   -0.70413E+02
  1054    0.10273E+04    0.30915E+02    0.72918E-01   -0.70851E+02
  1055    0.10297E+04    0.30659E+02    0.72937E-01   -0.71263E+02
  1056    0.10322E+04    0.30400E+02    0.72956E-01   -0.71656E+02
  1057    0.10347E+04    0.30140E+02    0.72975E-01   -0.72023E+02
  1058    0.10374E+04    0.29880E+02    0.72996E-01   -0.72371E+02
  1059    0.10400E+04    0.29617E+02    0.73016E-01   -0.72693E+02
  1060    0.10426E+04    0.29353E+02    0.73037E-01   -0.72996E+02
  1061    0.10453E+04    0.29089E+02    0.73059E-01   -0.73273E+02
  1062    0.10480E+04    0.28823E+02    0.73081E-01   -0.73530E+02
  1063    0.10505E+04    0.28557E+02    0.73104E-01   -0.73762E+02
  1064    0.10532E+04    0.28290E+02    0.73126E-01   -0.73981E+02
  1065    0.10559E+04    0.28022E+02    0.73150E-01   -0.74175E+02
  1066    0.10585E+04    0.27753E+02    0.73173E-01   -0.74342E+02
  1067    0.10613E+04    0.27485E+02    0.73197E-01   -0.74483E+02
  1068    0.10640E+04    0.27216E+02    0.73222E-01   -0.74604E+02
  1069    0.10668E+04    0.26947E+02    0.73246E-01   -0.74714E+02
  1070    0.10695E+04    0.26677E+02    0.73271E-01   -0.74798E+02
  1071    0.10722E+04    0.26409E+02    0.73296E-01   -0.74855E+02
  1072    0.10749E+04    0.26139E+02    0.73322E-01   -0.74885E+02
  1073    0.10777E+04    0.25871E+02    0.73347E-01   -0.74897E+02
  1074    0.10804E+04    0.25602E+02    0.73373E-01   -0.74889E+02
  1075    0.10831E+04    0.25333E+02    0.73399E-01   -0.74862E+02
  1076    0.10858E+04    0.25065E+02    0.73425E-01   -0.74809E+02
  1077    0.10886E+04    0.24798E+02    0.73452E-01   -0.74743E+02
  1078    0.10912E+04    0.24532E+02    0.73478E-01   -0.74637E+02
  1079    0.10938E+04    0.24266E+02    0.73505E-01   -0.74525E+02
  1080    0.10965E+04    0.24001E+02    0.73532E-01   -0.74395E+02
  1081    0.10990E+04    0.23738E+02    0.73559E-01   -0.74237E+02
  1082    0.11016E+04    0.23475E+02    0.73585E-01   -0.74061E+02
  1083    0.11042E+04    0.23213E+02    0.73612E-01   -0.73865E+02
  1084    0.11067E+04    0.22953E+02    0.73639E-01   -0.73649E+02
  1085    0.11092E+04    0.22695E+02    0.73666E-01   -0.73406E+02
  1086    0.11118E+04    0.22438E+02    0.73693E-01   -0.73159E+02
  1087    0.11142E+04    0.22183E+02    0.73720E-01   -0.72870E+02
  1088    0.11166E+04    0.21927E+02    0.73747E-01   -0.72577E+02
  1089    0.11190E+04    0.21675E+02    0.73774E-01   -0.72256E+02
  1090    0.11213E+04    0.21425E+02    0.73801E-01   -0.71930E+02
  1091    0.11237E+04    0.21176E+02    0.73828E-01   -0.71570E+02
  1092    0.11260E+04    0.20929E+02    0.73854E-01   -0.71197E+02
  1093    0.11282E+04    0.20685E+02    0.73881E-01   -0.70805E+02
  1094    0.11303E+04    0.20442E+02    0.73907E-01   -0.70400E+02
  1095    0.11325E+04    0.20203E+02    0.73933E-01   -0.69982E+02
  1096    0.11346E+04    0.19964E+02    0.73959E-01   -0.69538E+02
  1097    0.11366E+04    0.19729E+02    0.73985E-01   -0.69073E+02
  1098    0.11387E+04    0.19497E+02    0.74010E-01   -0.68596E+02
  1099    0.11406E+04    0.19267E+02    0.74036E-01   -0.68105E+02
  1100    0.11426E+04    0.19040E+02    0.74061E-01   -0.67595E+02
  1101    0.11444E+04    0.18815E+02    0.74086E-01   -0.67070E+02
  1102    0.11463E+04    0.18593E+02    0.74110E-01   -0.66527E+02
  1103    0.11481E+04    0.18375E+02    0.74134E-01   -0.65970E+02
  1104    0.11498E+04    0.18160E+02    0.74158E-01   -0.65397E+02
  1105    0.11514E+04    0.17947E+02    0.74182E-01   -0.64811E+02
  1106    0.11530E+04    0.17737E+02    0.74205E-01   -0.64209E+02
  1107    0.11546E+04    0.17531E+02    0.74228E-01   -0.63593E+02
  1108    0.11561E+04    0.17327E+02    0.74250E-01   -0.62964E+02
  1109    0.11574E+04    0.17125E+02    0.74273E-01   -0.62321E+02
  1110    0.11588E+04    0.16929E+02    0.74294E-01   -0.61666E+02
  1111    0.11600E+04    0.16736E+02    0.74316E-01   -0.60997E+02
  1112    0.11613E+04    0.16546E+02    0.74336E-01   -0.60317E+02
  1113    0.11624E+04    0.16360E+02    0.74357E-01   -0.59624E+02
  1114    0.11635E+04    0.16177E+02    0.74377E-01   -0.58920E+02
  1115    0.11645E+04    0.15998E+02    0.74396E-01   -0.58206E+02
  1116    0.11655E+04    0.15823E+02    0.74415E-01   -0.57480E+02
  1117    0.11664E+04    0.15652E+02    0.74433E-01   -0.56744E+02
  1118    0.11672E+04    0.15485E+02    0.74451E-01   -0.55997E+02
  1119    0.11680E+04    0.15322E+02    0.74469E-01   -0.55241E+02
  1120    0.11686E+04    0.15163E+02    0.74485E-01   -0.54476E+02
  1121    0.11693E+04    0.15007E+02    0.74501E-01   -0.53700E+02
  1122    0.11698E+04    0.14855E+02    0.74517E-01   -0.52918E+02
  1123    0.11702E+04    0.14709E+02    0.74532E-01   -0.52127E+02
  1124    0.11706E+04    0.14565E+02    0.74546E-01   -0.51328E+02
  1125    0.11709E+04    0.14426E+02    0.74560E-01   -0.50520E+02
  1126    0.11712E+04    0.14292E+02    0.74573E-01   -0.49707E+02
  1127    0.11713E+04    0.14161E+02    0.74586E-01   -0.48886E+02
  1128    0.11714E+04    0.14035E+02    0.74598E-01   -0.48061E+02
  1129    0.11715E+04    0.13914E+02    0.74609E-01   -0.47228E+02
  1130    0.11713E+04    0.13797E+02    0.74619E-01   -0.46390E+02
  1131    0.11713E+04    0.13683E+02    0.74629E-01   -0.45548E+02
  1132    0.11711E+04    0.13575E+02    0.74638E-01   -0.44700E+02
  1133    0.11707E+04    0.13471E+02    0.74646E-01   -0.43849E+02
  1134    0.11704E+04    0.13371E+02    0.74653E-01   -0.42993E+02
  1135    0.11699E+04    0.13276E+02    0.74660E-01   -0.42134E+02
  1136    0.11694E+04    0.13186E+02    0.74666E-01   -0.41273E+02
  1137    0.11688E+04    0.13099E+02    0.74671E-01   -0.40407E+02
  1138    0.11681E+04    0.13018E+02    0.74675E-01   -0.39541E+02
  1139    0.11674E+04    0.12940E+02    0.74679E-01   -0.38671E+02
  1140    0.11666E+04    0.12868E+02    0.74681E-01   -0.37800E+02
  1141    0.11657E+04    0.12799E+02    0.74683E-01   -0.36928E+02
  1142    0.11647E+04    0.12736E+02    0.74684E-01   -0.36055E+02
  1143    0.11637E+04    0.12677E+02    0.74685E-01   -0.35183E+02
  1144    0.11624E+04    0.12622E+02    0.74684E-01   -0.34310E+02
  1145    0.11613E+04    0.12572E+02    0.74682E-01   -0.33438E+02
  1146    0.11600E+04    0.12527E+02    0.74680E-01   -0.32566E+02
  1147    0.11586E+04    0.12486E+02    0.74677E-01   -0.31695E+02
  1148    0.11571E+04    0.12450E+02    0.74673E-01   -0.30826E+02
  1149    0.11557E+04    0.12418E+02    0.74668E-01   -0.29959E+02
  1150    0.11540E+04    0.12391E+02    0.74662E-01   -0.29094E+02
  1151    0.11524E+04    0.12368E+02    0.74655E-01   -0.28232E+02
  1152    0.11506E+04    0.12349E+02    0.74647E-01   -0.27373E+02
  1153    0.11489E+04    0.12336E+02    0.74638E-01   -0.26518E+02
  1154    0.11470E+04    0.12327E+02    0.74629E-01   -0.25665E+02
  1155    0.11451E+04    0.12322E+02    0.74618E-01   -0.24817E+02
  1156    0.11430E+04    0.12321E+02    0.74607E-01   -0.23974E+02
  1157    0.11409E+04    0.12325E+02    0.74594E-01   -0.23135E+02
  1158    0.11388E+04    0.12333E+02    0.74581E-01   -0.22302E+02
  1159    0.11366E+04    0.12346E+02    0.74567E-01   -0.21474E+02
  1160    0.11342E+04    0.12363E+02    0.74552E-01   -0.20653E+02
  1161    0.11319E+04    0.12384E+02    0.74535E-01   -0.19837E+02
  1162    0.11295E+04    0.12410E+02    0.74518E-01   -0.19028E+02
  1163    0.11270E+04    0.12440E+02    0.74500E-01   -0.18227E+02
  1164    0.11245E+04    0.12475E+02    0.74482E-01   -0.17432E+02
  1165    0.11218E+04    0.12513E+02    0.74462E-01   -0.16645E+02
  1166    0.11191E+04    0.12556E+02    0.74441E-01   -0.15866E+02
  1167    0.11164E+04    0.12603E+02    0.74419E-01   -0.15096E+02
  1168    0.11136E+04    0.12654E+02    0.74397E-01   -0.14333E+02
  1169    0.11107E+04    0.12708E+02    0.74373E-01   -0.13581E+02
  1170    0.11078E+04    0.12767E+02    0.74348E-01   -0.12836E+02
  1171    0.11048E+04    0.12830E+02    0.74323E-01   -0.12102E+02
  1172    0.11018E+04    0.12897E+02    0.74297E-01   -0.11378E+02
