#    L    TT             EE             BB             TE          
   786    0.47433E+04    0.17834E+02    0.72270E-01   -0.10534E+03
   787    0.47195E+04    0.17608E+02    0.72374E-01   -0.10418E+03
   788    0.46961E+04    0.17384E+02    0.72477E-01   -0.10300E+03
   789    0.46730E+04    0.17162E+02    0.72580E-01   -0.10179E+03
   790    0.46503E+04    0.16945E+02    0.72682E-01   -0.10055E+03
   791    0.46279E+04    0.16730E+02    0.72785E-01   -0.99283E+02
   792    0.46059E+04    0.16519E+02    0.72887E-01   -0.98003E+02
   793    0.45842E+04    0.16312E+02    0.72988E-01   -0.96687E+02
   794    0.45629E+04    0.16109E+02    0.73090E-01   -0.95358E+02
   795    0.45421E+04    0.15908E+02    0.73191E-01   -0.94002E+02
   796    0.45219E+04    0.15712E+02    0.73291E-01   -0.92632E+02
   797    0.45020E+04    0.15518E+02    0.73391E-01   -0.91234E+02
   798    0.44827E+04    0.15329E+02    0.73491E-01   -0.89824E+02
   799    0.44639E+04    0.15144E+02    0.73590E-01   -0.88392E+02
   800    0.44458E+04    0.14962E+02    0.73688E-01   -0.86940E+02
   801    0.44282E+04    0.14785E+02    0.73786E-01   -0.85475E+02
   802    0.44111E+04    0.14612E+02    0.73884E-01   -0.83974E+02
   803    0.43947E+04    0.14442E+02    0.73981E-01   -0.82474E+02
   804    0.43787E+04    0.14278E+02    0.74077E-01   -0.80947E+02
   805    0.43633E+04    0.14117E+02    0.74172E-01   -0.79405E+02
   806    0.43482E+04    0.13961E+02    0.74267E-01   -0.77850E+02
   807    0.43335E+04    0.13810E+02    0.74361E-01   -0.76282E+02
   808    0.43191E+04    0.13663E+02    0.74455E-01   -0.74692E+02
   809    0.43052E+04    0.13521E+02    0.74547E-01   -0.73095E+02
   810    0.42916E+04    0.13384E+02    0.74639E-01   -0.71478E+02
   811    0.42782E+04    0.13252E+02    0.74730E-01   -0.69847E+02
   812    0.42652E+04    0.13125E+02    0.74820E-01   -0.68207E+02
   813    0.42524E+04    0.13002E+02    0.74910E-01   -0.66558E+02
   814    0.42400E+04    0.12885E+02    0.74998E-01   -0.64897E+02
   815    0.42277E+04    0.12772E+02    0.75086E-01   -0.63226E+02
   816    0.42156E+04    0.12665E+02    0.75173E-01   -0.61545E+02
   817    0.42038E+04    0.12563E+02    0.75258E-01   -0.59855E+02
   818    0.41923E+04    0.12467E+02    0.75343E-01   -0.58156E+02
   819    0.41809E+04    0.12375E+02    0.75427E-01   -0.56449E+02
   820    0.41698E+04    0.12289E+02    0.75510E-01   -0.54735E+02
   821    0.41588E+04    0.12207E+02    0.75592E-01   -0.53015E+02
   822    0.41480E+04    0.12132E+02    0.75673E-01   -0.51289E+02
   823    0.41373E+04    0.12062E+02    0.75753E-01   -0.49556E+02
   824    0.41268E+04    0.11998E+02    0.75832E-01   -0.47819E+02
   825    0.41166E+04    0.11938E+02    0.75910E-01   -0.46078E+02
   826    0.41064E+04    0.11885E+02    0.75987E-01   -0.44333E+02
   827    0.40964E+04    0.11837E+02    0.76062E-01   -0.42587E+02
   828    0.40867E+04    0.11795E+02    0.76137E-01   -0.40837E+02
   829    0.40770E+04    0.11759E+02    0.76211E-01   -0.39087E+02
   830    0.40675E+04    0.11729E+02    0.76283E-01   -0.37337E+02
   831    0.40582E+04    0.11703E+02    0.76354E-01   -0.35587E+02
   832    0.40490E+04    0.11683E+02    0.76425E-01   -0.33837E+02
   833    0.40399E+04    0.11670E+02    0.76494E-01   -0.32089E+02
   834    0.40309E+04    0.11661E+02    0.76561E-01   -0.30342E+02
   835    0.40221E+04    0.11659E+02    0.76628E-01   -0.28598E+02
   836    0.40132E+04    0.11662E+02    0.76694E-01   -0.26857E+02
   837    0.40045E+04    0.11671E+02    0.76758E-01   -0.25119E+02
   838    0.39959E+04    0.11686E+02    0.76821E-01   -0.23385E+02
   839    0.39872E+04    0.11706E+02    0.76883E-01   -0.21656E+02
   840    0.39786E+04    0.11734E+02    0.76944E-01   -0.19932E+02
   841    0.39700E+04    0.11765E+02    0.77003E-01   -0.18215E+02
   842    0.39614E+04    0.11802E+02    0.77062E-01   -0.16503E+02
   843    0.39528E+04    0.11845E+02    0.77119E-01   -0.14801E+02
   844    0.39440E+04    0.11895E+02    0.77175E-01   -0.13106E+02
   845    0.39352E+04    0.11948E+02    0.77229E-01   -0.11420E+02
   846    0.39263E+04    0.12010E+02    0.77282E-01   -0.97429E+01
   847    0.39174E+04    0.12075E+02    0.77334E-01   -0.80757E+01
   848    0.39082E+04    0.12146E+02    0.77385E-01   -0.64196E+01
   849    0.38986E+04    0.12222E+02    0.77434E-01   -0.47739E+01
   850    0.38890E+04    0.12305E+02    0.77483E-01   -0.31398E+01
   851    0.38790E+04    0.12393E+02    0.77529E-01   -0.15176E+01
   852    0.38687E+04    0.12487E+02    0.77575E-01    0.92247E-01
   853    0.38582E+04    0.12586E+02    0.77619E-01    0.16890E+01
   854    0.38474E+04    0.12690E+02    0.77662E-01    0.32714E+01
   855    0.38362E+04    0.12800E+02    0.77703E-01    0.48403E+01
   856    0.38249E+04    0.12914E+02    0.77743E-01    0.63939E+01
   857    0.38132E+04    0.13034E+02    0.77782E-01    0.79316E+01
   858    0.38012E+04    0.13161E+02    0.77819E-01    0.94533E+01
   859    0.37890E+04    0.13290E+02    0.77855E-01    0.10960E+02
   860    0.37766E+04    0.13426E+02    0.77890E-01    0.12448E+02
   861    0.37638E+04    0.13566E+02    0.77923E-01    0.13919E+02
   862    0.37508E+04    0.13712E+02    0.77955E-01    0.15372E+02
   863    0.37375E+04    0.13863E+02    0.77986E-01    0.16805E+02
   864    0.37239E+04    0.14018E+02    0.78015E-01    0.18220E+02
   865    0.37099E+04    0.14178E+02    0.78042E-01    0.19614E+02
   866    0.36960E+04    0.14343E+02    0.78069E-01    0.20988E+02
   867    0.36816E+04    0.14513E+02    0.78094E-01    0.22341E+02
   868    0.36670E+04    0.14687E+02    0.78117E-01    0.23673E+02
   869    0.36522E+04    0.14866E+02    0.78139E-01    0.24984E+02
   870    0.36370E+04    0.15049E+02    0.78160E-01    0.26272E+02
   871    0.36217E+04    0.15237E+02    0.78179E-01    0.27538E+02
   872    0.36061E+04    0.15430E+02    0.78197E-01    0.28781E+02
   873    0.35902E+04    0.15626E+02    0.78213E-01    0.30000E+02
   874    0.35742E+04    0.15827E+02    0.78228E-01    0.31195E+02
   875    0.35580E+04    0.16031E+02    0.78242E-01    0.32368E+02
   876    0.35415E+04    0.16241E+02    0.78254E-01    0.33516E+02
   877    0.35250E+04    0.16453E+02    0.78265E-01    0.34638E+02
   878    0.35082E+04    0.16669E+02    0.78275E-01    0.35735E+02
   879    0.34914E+04    0.16890E+02    0.78283E-01    0.36807E+02
   880    0.34745E+04    0.17114E+02    0.78289E-01    0.37854E+02
   881    0.34574E+04    0.17341E+02    0.78295E-01    0.38873E+02
   882    0.34403E+04    0.17572E+02    0.78299E-01    0.39866E+02
   883    0.34232E+04    0.17807E+02    0.78301E-01    0.40832E+02
   884    0.34060E+04    0.18044E+02    0.78303E-01    0.41771E+02
   885    0.33888E+04    0.18285E+02    0.78303E-01    0.42682E+02
   886    0.33717E+04    0.18529E+02    0.78301E-01    0.43566E+02
   887    0.33546E+04    0.18776E+02    0.78299E-01    0.44421E+02
   888    0.33378E+04    0.19026E+02    0.78295E-01    0.45248E+02
   889    0.33209E+04    0.19278E+02    0.78289E-01    0.46047E+02
   890    0.33042E+04    0.19534E+02    0.78283E-01    0.46815E+02
   891    0.32878E+04    0.19792E+02    0.78275E-01    0.47556E+02
   892    0.32717E+04    0.20052E+02    0.78266E-01    0.48269E+02
   893    0.32556E+04    0.20316E+02    0.78256E-01    0.48951E+02
   894    0.32401E+04    0.20580E+02    0.78245E-01    0.49604E+02
   895    0.32247E+04    0.20847E+02    0.78233E-01    0.50229E+02
   896    0.32098E+04    0.21117E+02    0.78219E-01    0.50823E+02
   897    0.31952E+04    0.21389E+02    0.78204E-01    0.51389E+02
   898    0.31811E+04    0.21662E+02    0.78188E-01    0.51925E+02
   899    0.31675E+04    0.21937E+02    0.78171E-01    0.52430E+02
   900    0.31543E+04    0.22213E+02    0.78153E-01    0.52906E+02
   901    0.31418E+04    0.22491E+02    0.78134E-01    0.53351E+02
   902    0.31297E+04    0.22771E+02    0.78114E-01    0.53767E+02
   903    0.31180E+04    0.23051E+02    0.78093E-01    0.54152E+02
   904    0.31070E+04    0.23333E+02    0.78071E-01    0.54507E+02
   905    0.30964E+04    0.23616E+02    0.78048E-01    0.54831E+02
   906    0.30863E+04    0.23900E+02    0.78024E-01    0.55124E+02
   907    0.30768E+04    0.24184E+02    0.77999E-01    0.55387E+02
   908    0.30678E+04    0.24469E+02    0.77973E-01    0.55619E+02
   909    0.30593E+04    0.24755E+02    0.77946E-01    0.55820E+02
   910    0.30510E+04    0.25042E+02    0.77919E-01    0.55992E+02
   911    0.30433E+04    0.25328E+02    0.77890E-01    0.56133E+02
   912    0.30360E+04    0.25616E+02    0.77861E-01    0.56243E+02
   913    0.30288E+04    0.25902E+02    0.77831E-01    0.56323E+02
   914    0.30224E+04    0.26189E+02    0.77800E-01    0.56373E+02
   915    0.30162E+04    0.26476E+02    0.77769E-01    0.56393E+02
   916    0.30104E+04    0.26762E+02    0.77736E-01    0.56382E+02
   917    0.30049E+04    0.27049E+02    0.77704E-01    0.56342E+02
   918    0.29998E+04    0.27334E+02    0.77670E-01    0.56271E+02
   919    0.29949E+04    0.27620E+02    0.77636E-01    0.56171E+02
   920    0.29902E+04    0.27904E+02    0.77601E-01    0.56040E+02
   921    0.29858E+04    0.28188E+02    0.77565E-01    0.55880E+02
   922    0.29816E+04    0.28470E+02    0.77529E-01    0.55691E+02
   923    0.29775E+04    0.28752E+02    0.77492E-01    0.55472E+02
   924    0.29736E+04    0.29032E+02    0.77455E-01    0.55224E+02
   925    0.29699E+04    0.29311E+02    0.77417E-01    0.54947E+02
   926    0.29662E+04    0.29589E+02    0.77378E-01    0.54642E+02
   927    0.29626E+04    0.29865E+02    0.77339E-01    0.54309E+02
   928    0.29590E+04    0.30140E+02    0.77300E-01    0.53946E+02
   929    0.29554E+04    0.30413E+02    0.77260E-01    0.53557E+02
   930    0.29519E+04    0.30684E+02    0.77219E-01    0.53139E+02
   931    0.29482E+04    0.30953E+02    0.77179E-01    0.52694E+02
   932    0.29445E+04    0.31220E+02    0.77137E-01    0.52221E+02
   933    0.29407E+04    0.31484E+02    0.77096E-01    0.51723E+02
   934    0.29367E+04    0.31748E+02    0.77054E-01    0.51198E+02
   935    0.29326E+04    0.32008E+02    0.77011E-01    0.50646E+02
   936    0.29283E+04    0.32265E+02    0.76969E-01    0.50068E+02
   937    0.29237E+04    0.32521E+02    0.76926E-01    0.49464E+02
   938    0.29190E+04    0.32774E+02    0.76882E-01    0.48835E+02
   939    0.29140E+04    0.33023E+02    0.76839E-01    0.48181E+02
   940    0.29086E+04    0.33270E+02    0.76795E-01    0.47502E+02
   941    0.29030E+04    0.33514E+02    0.76751E-01    0.46798E+02
   942    0.28970E+04    0.33755E+02    0.76706E-01    0.46070E+02
   943    0.28908E+04    0.33992E+02    0.76662E-01    0.45319E+02
   944    0.28841E+04    0.34226E+02    0.76617E-01    0.44544E+02
   945    0.28771E+04    0.34457E+02    0.76572E-01    0.43746E+02
   946    0.28697E+04    0.34684E+02    0.76527E-01    0.42925E+02
   947    0.28618E+04    0.34908E+02    0.76482E-01    0.42083E+02
   948    0.28533E+04    0.35130E+02    0.76436E-01    0.41219E+02
   949    0.28446E+04    0.35346E+02    0.76391E-01    0.40334E+02
   950    0.28354E+04    0.35559E+02    0.76346E-01    0.39427E+02
   951    0.28257E+04    0.35768E+02    0.76300E-01    0.38500E+02
   952    0.28156E+04    0.35974E+02    0.76255E-01    0.37554E+02
   953    0.28051E+04    0.36175E+02    0.76209E-01    0.36587E+02
   954    0.27941E+04    0.36372E+02    0.76164E-01    0.35602E+02
   955    0.27828E+04    0.36565E+02    0.76118E-01    0.34598E+02
   956    0.27712E+04    0.36754E+02    0.76073E-01    0.33574E+02
   957    0.27595E+04    0.36937E+02    0.76028E-01    0.32535E+02
   958    0.27473E+04    0.37116E+02    0.75983E-01    0.31477E+02
   959    0.27351E+04    0.37292E+02    0.75938E-01    0.30402E+02
   960    0.27227E+04    0.37463E+02    0.75893E-01    0.29312E+02
   961    0.27101E+04    0.37629E+02    0.75848E-01    0.28206E+02
   962    0.26975E+04    0.37791E+02    0.75804E-01    0.27085E+02
   963    0.26849E+04    0.37948E+02    0.75760E-01    0.25949E+02
   964    0.26722E+04    0.38099E+02    0.75716E-01    0.24800E+02
   965    0.26595E+04    0.38246E+02    0.75673E-01    0.23637E+02
   966    0.26470E+04    0.38389E+02    0.75629E-01    0.22461E+02
   967    0.26344E+04    0.38527E+02    0.75586E-01    0.21273E+02
   968    0.26220E+04    0.38658E+02    0.75544E-01    0.20072E+02
   969    0.26098E+04    0.38785E+02    0.75502E-01    0.18861E+02
   970    0.25978E+04    0.38908E+02    0.75460E-01    0.17638E+02
   971    0.25860E+04    0.39025E+02    0.75419E-01    0.16404E+02
   972    0.25744E+04    0.39136E+02    0.75378E-01    0.15162E+02
   973    0.25630E+04    0.39241E+02    0.75338E-01    0.13909E+02
   974    0.25521E+04    0.39343E+02    0.75298E-01    0.12647E+02
   975    0.25415E+04    0.39439E+02    0.75259E-01    0.11378E+02
   976    0.25312E+04    0.39528E+02    0.75220E-01    0.10100E+02
   977    0.25214E+04    0.39613E+02    0.75182E-01    0.88166E+01
   978    0.25118E+04    0.39693E+02    0.75144E-01    0.75260E+01
   979    0.25029E+04    0.39767E+02    0.75107E-01    0.62298E+01
   980    0.24943E+04    0.39835E+02    0.75071E-01    0.49279E+01
   981    0.24862E+04    0.39897E+02    0.75035E-01    0.36210E+01
   982    0.24785E+04    0.39955E+02    0.75000E-01    0.23101E+01
   983    0.24715E+04    0.40007E+02    0.74965E-01    0.99506E+00
   984    0.24649E+04    0.40052E+02    0.74932E-01   -0.32327E+00
   985    0.24589E+04    0.40092E+02    0.74899E-01   -0.16446E+01
   986    0.24533E+04    0.40127E+02    0.74866E-01   -0.29678E+01
   987    0.24483E+04    0.40156E+02    0.74835E-01   -0.42933E+01
   988    0.24440E+04    0.40181E+02    0.74804E-01   -0.56197E+01
   989    0.24403E+04    0.40198E+02    0.74774E-01   -0.69458E+01
   990    0.24371E+04    0.40214E+02    0.74744E-01   -0.82732E+01
   991    0.24346E+04    0.40220E+02    0.74716E-01   -0.95998E+01
   992    0.24327E+04    0.40222E+02    0.74688E-01   -0.10926E+02
   993    0.24313E+04    0.40217E+02    0.74661E-01   -0.12250E+02
   994    0.24306E+04    0.40208E+02    0.74635E-01   -0.13572E+02
   995    0.24307E+04    0.40193E+02    0.74609E-01   -0.14892E+02
   996    0.24313E+04    0.40171E+02    0.74585E-01   -0.16208E+02
   997    0.24326E+04    0.40145E+02    0.74561E-01   -0.17522E+02
   998    0.24346E+04    0.40113E+02    0.74538E-01   -0.18831E+02
   999    0.24373E+04    0.40076E+02    0.74515E-01   -0.20135E+02
  1000    0.24406E+04    0.40033E+02    0.74494E-01   -0.21435E+02
  1001    0.24447E+04    0.39985E+02    0.74473E-01   -0.22728E+02
  1002    0.24493E+04    0.39930E+02    0.74454E-01   -0.24015E+02
  1003    0.24546E+04    0.39871E+02    0.74435E-01   -0.25296E+02
  1004    0.24605E+04    0.39806E+02    0.74417E-01   -0.26569E+02
  1005    0.24670E+04    0.39736E+02    0.74399E-01   -0.27834E+02
  1006    0.24740E+04    0.39660E+02    0.74383E-01   -0.29091E+02
  1007    0.24813E+04    0.39578E+02    0.74367E-01   -0.30340E+02
  1008    0.24889E+04    0.39492E+02    0.74352E-01   -0.31579E+02
  1009    0.24971E+04    0.39400E+02    0.74338E-01   -0.32809E+02
  1010    0.25056E+04    0.39303E+02    0.74325E-01   -0.34028E+02
  1011    0.25144E+04    0.39202E+02    0.74312E-01   -0.35236E+02
  1012    0.25235E+04    0.39095E+02    0.74301E-01   -0.36436E+02
  1013    0.25329E+04    0.38984E+02    0.74290E-01   -0.37622E+02
  1014    0.25425E+04    0.38867E+02    0.74280E-01   -0.38797E+02
  1015    0.25521E+04    0.38747E+02    0.74271E-01   -0.39959E+02
  1016    0.25621E+04    0.38620E+02    0.74262E-01   -0.41109E+02
  1017    0.25722E+04    0.38489E+02    0.74255E-01   -0.42247E+02
  1018    0.25824E+04    0.38353E+02    0.74248E-01   -0.43370E+02
  1019    0.25926E+04    0.38213E+02    0.74242E-01   -0.44480E+02
  1020    0.26030E+04    0.38066E+02    0.74237E-01   -0.45576E+02
  1021    0.26134E+04    0.37916E+02    0.74232E-01   -0.46658E+02
  1022    0.26239E+04    0.37762E+02    0.74229E-01   -0.47724E+02
  1023    0.26343E+04    0.37602E+02    0.74226E-01   -0.48773E+02
  1024    0.26448E+04    0.37438E+02    0.74224E-01   -0.49807E+02
  1025    0.26552E+04    0.37270E+02    0.74223E-01   -0.50823E+02
  1026    0.26658E+04    0.37097E+02    0.74222E-01   -0.51823E+02
  1027    0.26761E+04    0.36922E+02    0.74222E-01   -0.52806E+02
  1028    0.26864E+04    0.36742E+02    0.74223E-01   -0.53771E+02
  1029    0.26966E+04    0.36558E+02    0.74225E-01   -0.54720E+02
  1030    0.27067E+04    0.36370E+02    0.74228E-01   -0.55650E+02
  1031    0.27165E+04    0.36178E+02    0.74231E-01   -0.56560E+02
  1032    0.27264E+04    0.35981E+02    0.74235E-01   -0.57456E+02
  1033    0.27361E+04    0.35781E+02    0.74240E-01   -0.58331E+02
  1034    0.27458E+04    0.35579E+02    0.74246E-01   -0.59187E+02
  1035    0.27552E+04    0.35372E+02    0.74253E-01   -0.60025E+02
  1036    0.27645E+04    0.35161E+02    0.74260E-01   -0.60843E+02
  1037    0.27736E+04    0.34948E+02    0.74268E-01   -0.61642E+02
  1038    0.27825E+04    0.34731E+02    0.74276E-01   -0.62421E+02
  1039    0.27912E+04    0.34511E+02    0.74286E-01   -0.63177E+02
  1040    0.27996E+04    0.34288E+02    0.74296E-01   -0.63914E+02
  1041    0.28078E+04    0.34063E+02    0.74307E-01   -0.64629E+02
  1042    0.28157E+04    0.33833E+02    0.74319E-01   -0.65324E+02
  1043    0.28233E+04    0.33601E+02    0.74331E-01   -0.65996E+02
  1044    0.28306E+04    0.33366E+02    0.74344E-01   -0.66648E+02
  1045    0.28375E+04    0.33130E+02    0.74358E-01   -0.67281E+02
  1046    0.28441E+04    0.32890E+02    0.74372E-01   -0.67886E+02
  1047    0.28504E+04    0.32648E+02    0.74388E-01   -0.68480E+02
  1048    0.28561E+04    0.32403E+02    0.74403E-01   -0.69046E+02
  1049    0.28614E+04    0.32157E+02    0.74420E-01   -0.69586E+02
  1050    0.28663E+04    0.31908E+02    0.74437E-01   -0.70106E+02
  1051    0.28706E+04    0.31657E+02    0.74455E-01   -0.70607E+02
  1052    0.28746E+04    0.31404E+02    0.74474E-01   -0.71080E+02
  1053    0.28779E+04    0.31149E+02    0.74493E-01   -0.71534E+02
  1054    0.28808E+04    0.30892E+02    0.74513E-01   -0.71969E+02
  1055    0.28833E+04    0.30634E+02    0.74533E-01   -0.72377E+02
  1056    0.28854E+04    0.30375E+02    0.74554E-01   -0.72765E+02
  1057    0.28872E+04    0.30114E+02    0.74576E-01   -0.73126E+02
  1058    0.28888E+04    0.29852E+02    0.74598E-01   -0.73468E+02
  1059    0.28898E+04    0.29588E+02    0.74620E-01   -0.73784E+02
  1060    0.28905E+04    0.29323E+02    0.74644E-01   -0.74079E+02
  1061    0.28909E+04    0.29058E+02    0.74667E-01   -0.74348E+02
  1062    0.28910E+04    0.28792E+02    0.74691E-01   -0.74598E+02
  1063    0.28906E+04    0.28524E+02    0.74716E-01   -0.74821E+02
  1064    0.28901E+04    0.28257E+02    0.74741E-01   -0.75032E+02
  1065    0.28892E+04    0.27987E+02    0.74767E-01   -0.75216E+02
  1066    0.28880E+04    0.27718E+02    0.74793E-01   -0.75373E+02
  1067    0.28867E+04    0.27449E+02    0.74819E-01   -0.75503E+02
  1068    0.28850E+04    0.27179E+02    0.74846E-01   -0.75614E+02
  1069    0.28830E+04    0.26910E+02    0.74873E-01   -0.75713E+02
  1070    0.28809E+04    0.26639E+02    0.74900E-01   -0.75786E+02
  1071    0.28784E+04    0.26370E+02    0.74928E-01   -0.75831E+02
  1072    0.28758E+04    0.26099E+02    0.74956E-01   -0.75850E+02
  1073    0.28730E+04    0.25830E+02    0.74984E-01   -0.75849E+02
  1074    0.28699E+04    0.25561E+02    0.75013E-01   -0.75829E+02
  1075    0.28666E+04    0.25291E+02    0.75041E-01   -0.75789E+02
  1076    0.28631E+04    0.25023E+02    0.75070E-01   -0.75723E+02
  1077    0.28595E+04    0.24755E+02    0.75099E-01   -0.75644E+02
  1078    0.28556E+04    0.24488E+02    0.75128E-01   -0.75524E+02
  1079    0.28515E+04    0.24222E+02    0.75158E-01   -0.75399E+02
  1080    0.28474E+04    0.23956E+02    0.75187E-01   -0.75255E+02
  1081    0.28431E+04    0.23692E+02    0.75216E-01   -0.75084E+02
  1082    0.28387E+04    0.23429E+02    0.75246E-01   -0.74893E+02
  1083    0.28342E+04    0.23167E+02    0.75275E-01   -0.74683E+02
  1084    0.28296E+04    0.22906E+02    0.75305E-01   -0.74453E+02
  1085    0.28249E+04    0.22647E+02    0.75334E-01   -0.74196E+02
  1086    0.28203E+04    0.22390E+02    0.75364E-01   -0.73935E+02
  1087    0.28156E+04    0.22134E+02    0.75393E-01   -0.73631E+02
  1088    0.28108E+04    0.21878E+02    0.75422E-01   -0.73323E+02
  1089    0.28061E+04    0.21626E+02    0.75451E-01   -0.72988E+02
  1090    0.28014E+04    0.21376E+02    0.75480E-01   -0.72648E+02
  1091    0.27969E+04    0.21126E+02    0.75509E-01   -0.72273E+02
  1092    0.27925E+04    0.20878E+02    0.75538E-01   -0.71886E+02
  1093    0.27881E+04    0.20634E+02    0.75566E-01   -0.71479E+02
  1094    0.27838E+04    0.20391E+02    0.75595E-01   -0.71060E+02
  1095    0.27799E+04    0.20152E+02    0.75623E-01   -0.70629E+02
  1096    0.27761E+04    0.19913E+02    0.75651E-01   -0.70170E+02
  1097    0.27726E+04    0.19677E+02    0.75679E-01   -0.69691E+02
  1098    0.27694E+04    0.19444E+02    0.75706E-01   -0.69200E+02
  1099    0.27665E+04    0.19214E+02    0.75733E-01   -0.68697E+02
  1100    0.27640E+04    0.18987E+02    0.75760E-01   -0.68173E+02
  1101    0.27618E+04    0.18762E+02    0.75786E-01   -0.67635E+02
  1102    0.27602E+04    0.18540E+02    0.75813E-01   -0.67079E+02
  1103    0.27587E+04    0.18321E+02    0.75838E-01   -0.66510E+02
  1104    0.27577E+04    0.18106E+02    0.75864E-01   -0.65924E+02
  1105    0.27570E+04    0.17894E+02    0.75889E-01   -0.65325E+02
  1106    0.27567E+04    0.17684E+02    0.75914E-01   -0.64711E+02
  1107    0.27567E+04    0.17477E+02    0.75938E-01   -0.64084E+02
  1108    0.27570E+04    0.17273E+02    0.75962E-01   -0.63443E+02
  1109    0.27575E+04    0.17071E+02    0.75986E-01   -0.62789E+02
  1110    0.27585E+04    0.16875E+02    0.76009E-01   -0.62122E+02
  1111    0.27596E+04    0.16681E+02    0.76032E-01   -0.61443E+02
  1112    0.27612E+04    0.16491E+02    0.76054E-01   -0.60752E+02
  1113    0.27629E+04    0.16306E+02    0.76076E-01   -0.60048E+02
  1114    0.27648E+04    0.16122E+02    0.76098E-01   -0.59334E+02
  1115    0.27671E+04    0.15944E+02    0.76119E-01   -0.58609E+02
  1116    0.27696E+04    0.15769E+02    0.76139E-01   -0.57873E+02
  1117    0.27723E+04    0.15598E+02    0.76159E-01   -0.57127E+02
  1118    0.27752E+04    0.15431E+02    0.76179E-01   -0.56370E+02
  1119    0.27783E+04    0.15267E+02    0.76198E-01   -0.55605E+02
  1120    0.27816E+04    0.15108E+02    0.76216E-01   -0.54830E+02
  1121    0.27850E+04    0.14953E+02    0.76234E-01   -0.54046E+02
  1122    0.27886E+04    0.14801E+02    0.76251E-01   -0.53254E+02
  1123    0.27922E+04    0.14655E+02    0.76268E-01   -0.52454E+02
  1124    0.27960E+04    0.14512E+02    0.76284E-01   -0.51647E+02
  1125    0.27998E+04    0.14373E+02    0.76300E-01   -0.50831E+02
  1126    0.28037E+04    0.14238E+02    0.76315E-01   -0.50009E+02
  1127    0.28077E+04    0.14107E+02    0.76330E-01   -0.49181E+02
  1128    0.28117E+04    0.13982E+02    0.76343E-01   -0.48347E+02
  1129    0.28156E+04    0.13861E+02    0.76356E-01   -0.47506E+02
  1130    0.28195E+04    0.13743E+02    0.76369E-01   -0.46661E+02
  1131    0.28234E+04    0.13630E+02    0.76381E-01   -0.45812E+02
  1132    0.28272E+04    0.13522E+02    0.76392E-01   -0.44957E+02
  1133    0.28308E+04    0.13418E+02    0.76402E-01   -0.44099E+02
  1134    0.28344E+04    0.13319E+02    0.76412E-01   -0.43236E+02
  1135    0.28378E+04    0.13223E+02    0.76421E-01   -0.42370E+02
  1136    0.28410E+04    0.13133E+02    0.76429E-01   -0.41503E+02
  1137    0.28440E+04    0.13047E+02    0.76437E-01   -0.40631E+02
  1138    0.28468E+04    0.12966E+02    0.76444E-01   -0.39758E+02
  1139    0.28493E+04    0.12889E+02    0.76450E-01   -0.38882E+02
  1140    0.28515E+04    0.12817E+02    0.76455E-01   -0.38006E+02
  1141    0.28534E+04    0.12748E+02    0.76459E-01   -0.37128E+02
  1142    0.28550E+04    0.12685E+02    0.76463E-01   -0.36250E+02
  1143    0.28562E+04    0.12626E+02    0.76465E-01   -0.35372E+02
  1144    0.28569E+04    0.12571E+02    0.76467E-01   -0.34494E+02
  1145    0.28574E+04    0.12521E+02    0.76468E-01   -0.33617E+02
  1146    0.28574E+04    0.12476E+02    0.76468E-01   -0.32740E+02
  1147    0.28569E+04    0.12436E+02    0.76467E-01   -0.31865E+02
  1148    0.28558E+04    0.12399E+02    0.76465E-01   -0.30991E+02
  1149    0.28543E+04    0.12367E+02    0.76463E-01   -0.30121E+02
  1150    0.28523E+04    0.12340E+02    0.76459E-01   -0.29252E+02
  1151    0.28497E+04    0.12318E+02    0.76454E-01   -0.28386E+02
  1152    0.28465E+04    0.12299E+02    0.76449E-01   -0.27523E+02
  1153    0.28429E+04    0.12286E+02    0.76442E-01   -0.26664E+02
  1154    0.28387E+04    0.12277E+02    0.76435E-01   -0.25808E+02
  1155    0.28341E+04    0.12273E+02    0.76426E-01   -0.24957E+02
  1156    0.28289E+04    0.12272E+02    0.76417E-01   -0.24111E+02
  1157    0.28232E+04    0.12275E+02    0.76406E-01   -0.23268E+02
  1158    0.28172E+04    0.12284E+02    0.76395E-01   -0.22432E+02
  1159    0.28107E+04    0.12297E+02    0.76383E-01   -0.21601E+02
  1160    0.28037E+04    0.12314E+02    0.76369E-01   -0.20777E+02
  1161    0.27965E+04    0.12335E+02    0.76355E-01   -0.19959E+02
  1162    0.27888E+04    0.12361E+02    0.76339E-01   -0.19147E+02
  1163    0.27808E+04    0.12391E+02    0.76323E-01   -0.18343E+02
  1164    0.27725E+04    0.12426E+02    0.76305E-01   -0.17546E+02
  1165    0.27638E+04    0.12465E+02    0.76287E-01   -0.16756E+02
  1166    0.27548E+04    0.12507E+02    0.76267E-01   -0.15975E+02
  1167    0.27457E+04    0.12554E+02    0.76247E-01   -0.15202E+02
  1168    0.27362E+04    0.12605E+02    0.76225E-01   -0.14436E+02
  1169    0.27266E+04    0.12660E+02    0.76203E-01   -0.13681E+02
  1170    0.27168E+04    0.12719E+02    0.76179E-01   -0.12934E+02
  1171    0.27068E+04    0.12782E+02    0.76155E-01   -0.12198E+02
  1172    0.26966E+04    0.12849E+02    0.76129E-01   -0.11470E+02
