#    L    TT             EE             TE             PP             TP          
  1103    0.11594E+04    0.17805E+02   -0.71018E+02    0.17662E+06    0.22348E+01
  1104    0.11615E+04    0.17565E+02   -0.70376E+02    0.17630E+06    0.21462E+01
  1105    0.11636E+04    0.17328E+02   -0.69719E+02    0.17597E+06    0.20619E+01
  1106    0.11656E+04    0.17093E+02   -0.69044E+02    0.17565E+06    0.19817E+01
  1107    0.11676E+04    0.16862E+02   -0.68353E+02    0.17533E+06    0.19058E+01
  1108    0.11695E+04    0.16635E+02   -0.67647E+02    0.17501E+06    0.18341E+01
  1109    0.11712E+04    0.16409E+02   -0.66925E+02    0.17469E+06    0.17665E+01
  1110    0.11730E+04    0.16189E+02   -0.66189E+02    0.17437E+06    0.17031E+01
  1111    0.11746E+04    0.15973E+02   -0.65438E+02    0.17405E+06    0.16437E+01
  1112    0.11763E+04    0.15760E+02   -0.64673E+02    0.17373E+06    0.15884E+01
  1113    0.11778E+04    0.15552E+02   -0.63894E+02    0.17341E+06    0.15371E+01
  1114    0.11792E+04    0.15347E+02   -0.63102E+02    0.17309E+06    0.14897E+01
  1115    0.11806E+04    0.15147E+02   -0.62298E+02    0.17278E+06    0.14464E+01
  1116    0.11820E+04    0.14951E+02   -0.61481E+02    0.17246E+06    0.14069E+01
  1117    0.11832E+04    0.14759E+02   -0.60652E+02    0.17215E+06    0.13713E+01
  1118    0.11843E+04    0.14572E+02   -0.59811E+02    0.17183E+06    0.13396E+01
  1119    0.11854E+04    0.14389E+02   -0.58959E+02    0.17152E+06    0.13117E+01
  1120    0.11864E+04    0.14210E+02   -0.58096E+02    0.17121E+06    0.12876E+01
  1121    0.11873E+04    0.14036E+02   -0.57222E+02    0.17089E+06    0.12672E+01
  1122    0.11882E+04    0.13866E+02   -0.56339E+02    0.17058E+06    0.12506E+01
  1123    0.11889E+04    0.13701E+02   -0.55446E+02    0.17027E+06    0.12377E+01
  1124    0.11896E+04    0.13540E+02   -0.54544E+02    0.16996E+06    0.12284E+01
  1125    0.11901E+04    0.13384E+02   -0.53632E+02    0.16966E+06    0.12227E+01
  1126    0.11906E+04    0.13233E+02   -0.52713E+02    0.16935E+06    0.12206E+01
  1127    0.11910E+04    0.13086E+02   -0.51786E+02    0.16904E+06    0.12221E+01
  1128    0.11914E+04    0.12945E+02   -0.50853E+02    0.16873E+06    0.12272E+01
  1129    0.11917E+04    0.12808E+02   -0.49911E+02    0.16843E+06    0.12357E+01
  1130    0.11917E+04    0.12676E+02   -0.48963E+02    0.16812E+06    0.12477E+01
  1131    0.11919E+04    0.12549E+02   -0.48011E+02    0.16782E+06    0.12631E+01
  1132    0.11918E+04    0.12427E+02   -0.47051E+02    0.16752E+06    0.12819E+01
  1133    0.11917E+04    0.12310E+02   -0.46087E+02    0.16721E+06    0.13040E+01
  1134    0.11915E+04    0.12198E+02   -0.45118E+02    0.16691E+06    0.13296E+01
  1135    0.11912E+04    0.12091E+02   -0.44144E+02    0.16661E+06    0.13584E+01
  1136    0.11909E+04    0.11989E+02   -0.43168E+02    0.16631E+06    0.13904E+01
  1137    0.11904E+04    0.11891E+02   -0.42187E+02    0.16601E+06    0.14257E+01
  1138    0.11899E+04    0.11801E+02   -0.41204E+02    0.16571E+06    0.14643E+01
  1139    0.11893E+04    0.11713E+02   -0.40217E+02    0.16541E+06    0.15059E+01
  1140    0.11886E+04    0.11632E+02   -0.39229E+02    0.16511E+06    0.15508E+01
  1141    0.11878E+04    0.11554E+02   -0.38239E+02    0.16482E+06    0.15987E+01
  1142    0.11869E+04    0.11483E+02   -0.37248E+02    0.16452E+06    0.16497E+01
  1143    0.11859E+04    0.11416E+02   -0.36257E+02    0.16422E+06    0.17037E+01
  1144    0.11848E+04    0.11355E+02   -0.35265E+02    0.16393E+06    0.17607E+01
  1145    0.11837E+04    0.11299E+02   -0.34273E+02    0.16364E+06    0.18208E+01
  1146    0.11824E+04    0.11248E+02   -0.33282E+02    0.16334E+06    0.18837E+01
  1147    0.11811E+04    0.11202E+02   -0.32291E+02    0.16305E+06    0.19496E+01
  1148    0.11797E+04    0.11161E+02   -0.31302E+02    0.16276E+06    0.20183E+01
  1149    0.11782E+04    0.11126E+02   -0.30316E+02    0.16247E+06    0.20899E+01
  1150    0.11766E+04    0.11095E+02   -0.29331E+02    0.16218E+06    0.21643E+01
  1151    0.11750E+04    0.11070E+02   -0.28349E+02    0.16189E+06    0.22415E+01
  1152    0.11731E+04    0.11049E+02   -0.27370E+02    0.16160E+06    0.23214E+01
  1153    0.11714E+04    0.11034E+02   -0.26396E+02    0.16131E+06    0.24041E+01
  1154    0.11695E+04    0.11025E+02   -0.25424E+02    0.16102E+06    0.24895E+01
  1155    0.11675E+04    0.11020E+02   -0.24456E+02    0.16073E+06    0.25775E+01
  1156    0.11654E+04    0.11019E+02   -0.23494E+02    0.16045E+06    0.26682E+01
  1157    0.11632E+04    0.11024E+02   -0.22537E+02    0.16016E+06    0.27616E+01
  1158    0.11610E+04    0.11034E+02   -0.21586E+02    0.15987E+06    0.28576E+01
  1159    0.11587E+04    0.11049E+02   -0.20640E+02    0.15959E+06    0.29561E+01
  1160    0.11563E+04    0.11069E+02   -0.19702E+02    0.15931E+06    0.30572E+01
  1161    0.11538E+04    0.11094E+02   -0.18769E+02    0.15902E+06    0.31609E+01
  1162    0.11513E+04    0.11124E+02   -0.17845E+02    0.15874E+06    0.32671E+01
  1163    0.11486E+04    0.11158E+02   -0.16928E+02    0.15846E+06    0.33757E+01
  1164    0.11460E+04    0.11198E+02   -0.16019E+02    0.15818E+06    0.34869E+01
  1165    0.11432E+04    0.11243E+02   -0.15118E+02    0.15790E+06    0.36005E+01
  1166    0.11403E+04    0.11292E+02   -0.14226E+02    0.15762E+06    0.37165E+01
  1167    0.11374E+04    0.11345E+02   -0.13344E+02    0.15734E+06    0.38349E+01
  1168    0.11344E+04    0.11404E+02   -0.12470E+02    0.15706E+06    0.39557E+01
  1169    0.11314E+04    0.11467E+02   -0.11607E+02    0.15678E+06    0.40788E+01
  1170    0.11283E+04    0.11535E+02   -0.10754E+02    0.15650E+06    0.42042E+01
  1171    0.11251E+04    0.11607E+02   -0.99115E+01    0.15623E+06    0.43320E+01
  1172    0.11218E+04    0.11684E+02   -0.90801E+01    0.15595E+06    0.44620E+01
  1173    0.11185E+04    0.11765E+02   -0.82595E+01    0.15568E+06    0.45943E+01
  1174    0.11151E+04    0.11850E+02   -0.74509E+01    0.15540E+06    0.47288E+01
  1175    0.11117E+04    0.11940E+02   -0.66541E+01    0.15513E+06    0.48656E+01
  1176    0.11081E+04    0.12033E+02   -0.58699E+01    0.15485E+06    0.50045E+01
  1177    0.11045E+04    0.12132E+02   -0.50980E+01    0.15458E+06    0.51456E+01
  1178    0.11008E+04    0.12234E+02   -0.43388E+01    0.15431E+06    0.52888E+01
  1179    0.10972E+04    0.12342E+02   -0.35928E+01    0.15404E+06    0.54341E+01
  1180    0.10934E+04    0.12453E+02   -0.28601E+01    0.15377E+06    0.55815E+01
  1181    0.10897E+04    0.12567E+02   -0.21410E+01    0.15350E+06    0.57310E+01
  1182    0.10857E+04    0.12686E+02   -0.14360E+01    0.15323E+06    0.58825E+01
  1183    0.10818E+04    0.12808E+02   -0.74506E+00    0.15296E+06    0.60360E+01
  1184    0.10778E+04    0.12934E+02   -0.68663E-01    0.15269E+06    0.61915E+01
  1185    0.10738E+04    0.13064E+02    0.59313E+00    0.15242E+06    0.63490E+01
  1186    0.10698E+04    0.13198E+02    0.12399E+01    0.15216E+06    0.65084E+01
  1187    0.10657E+04    0.13335E+02    0.18714E+01    0.15189E+06    0.66698E+01
  1188    0.10615E+04    0.13475E+02    0.24874E+01    0.15162E+06    0.68330E+01
  1189    0.10573E+04    0.13619E+02    0.30880E+01    0.15136E+06    0.69982E+01
  1190    0.10530E+04    0.13766E+02    0.36726E+01    0.15109E+06    0.71651E+01
  1191    0.10487E+04    0.13916E+02    0.42413E+01    0.15083E+06    0.73339E+01
  1192    0.10444E+04    0.14070E+02    0.47937E+01    0.15057E+06    0.75045E+01
  1193    0.10400E+04    0.14227E+02    0.53298E+01    0.15030E+06    0.76769E+01
  1194    0.10356E+04    0.14386E+02    0.58495E+01    0.15004E+06    0.78510E+01
  1195    0.10312E+04    0.14549E+02    0.63525E+01    0.14978E+06    0.80269E+01
  1196    0.10267E+04    0.14715E+02    0.68384E+01    0.14952E+06    0.82045E+01
  1197    0.10222E+04    0.14883E+02    0.73074E+01    0.14926E+06    0.83837E+01
  1198    0.10176E+04    0.15054E+02    0.77582E+01    0.14900E+06    0.85646E+01
  1199    0.10131E+04    0.15228E+02    0.81929E+01    0.14874E+06    0.87472E+01
  1200    0.10084E+04    0.15404E+02    0.86100E+01    0.14848E+06    0.89314E+01
  1201    0.10039E+04    0.15582E+02    0.90088E+01    0.14822E+06    0.91171E+01
  1202    0.99913E+03    0.15764E+02    0.93907E+01    0.14797E+06    0.93042E+01
  1203    0.99448E+03    0.15947E+02    0.97542E+01    0.14771E+06    0.94924E+01
  1204    0.98975E+03    0.16133E+02    0.10100E+02    0.14745E+06    0.96817E+01
  1205    0.98501E+03    0.16319E+02    0.10427E+02    0.14720E+06    0.98717E+01
  1206    0.98027E+03    0.16509E+02    0.10737E+02    0.14694E+06    0.10062E+02
  1207    0.97560E+03    0.16700E+02    0.11027E+02    0.14669E+06    0.10253E+02
  1208    0.97085E+03    0.16893E+02    0.11301E+02    0.14644E+06    0.10444E+02
  1209    0.96603E+03    0.17088E+02    0.11556E+02    0.14618E+06    0.10635E+02
  1210    0.96127E+03    0.17284E+02    0.11791E+02    0.14593E+06    0.10826E+02
  1211    0.95644E+03    0.17482E+02    0.12008E+02    0.14568E+06    0.11017E+02
  1212    0.95168E+03    0.17681E+02    0.12208E+02    0.14543E+06    0.11206E+02
  1213    0.94683E+03    0.17881E+02    0.12389E+02    0.14518E+06    0.11395E+02
  1214    0.94206E+03    0.18083E+02    0.12551E+02    0.14493E+06    0.11583E+02
  1215    0.93728E+03    0.18286E+02    0.12694E+02    0.14468E+06    0.11769E+02
  1216    0.93250E+03    0.18490E+02    0.12819E+02    0.14443E+06    0.11954E+02
  1217    0.92757E+03    0.18695E+02    0.12925E+02    0.14418E+06    0.12138E+02
  1218    0.92278E+03    0.18902E+02    0.13012E+02    0.14393E+06    0.12319E+02
  1219    0.91792E+03    0.19108E+02    0.13082E+02    0.14368E+06    0.12498E+02
  1220    0.91312E+03    0.19315E+02    0.13132E+02    0.14344E+06    0.12675E+02
  1221    0.90832E+03    0.19522E+02    0.13165E+02    0.14319E+06    0.12850E+02
  1222    0.90351E+03    0.19730E+02    0.13178E+02    0.14294E+06    0.13022E+02
  1223    0.89870E+03    0.19939E+02    0.13174E+02    0.14270E+06    0.13191E+02
  1224    0.89389E+03    0.20147E+02    0.13149E+02    0.14245E+06    0.13356E+02
  1225    0.88914E+03    0.20356E+02    0.13107E+02    0.14221E+06    0.13519E+02
  1226    0.88440E+03    0.20565E+02    0.13047E+02    0.14197E+06    0.13678E+02
  1227    0.87972E+03    0.20774E+02    0.12968E+02    0.14172E+06    0.13833E+02
  1228    0.87496E+03    0.20983E+02    0.12872E+02    0.14148E+06    0.13984E+02
  1229    0.87027E+03    0.21191E+02    0.12757E+02    0.14124E+06    0.14132E+02
  1230    0.86543E+03    0.21399E+02    0.12625E+02    0.14100E+06    0.14274E+02
  1231    0.86074E+03    0.21607E+02    0.12475E+02    0.14076E+06    0.14413E+02
  1232    0.85604E+03    0.21814E+02    0.12308E+02    0.14052E+06    0.14546E+02
  1233    0.85148E+03    0.22022E+02    0.12122E+02    0.14028E+06    0.14675E+02
  1234    0.84685E+03    0.22228E+02    0.11920E+02    0.14004E+06    0.14798E+02
  1235    0.84250E+03    0.22434E+02    0.11700E+02    0.13980E+06    0.14916E+02
  1236    0.83801E+03    0.22638E+02    0.11463E+02    0.13956E+06    0.15029E+02
  1237    0.83351E+03    0.22841E+02    0.11209E+02    0.13932E+06    0.15136E+02
  1238    0.82908E+03    0.23044E+02    0.10937E+02    0.13909E+06    0.15236E+02
  1239    0.82465E+03    0.23245E+02    0.10649E+02    0.13885E+06    0.15331E+02
  1240    0.82021E+03    0.23446E+02    0.10345E+02    0.13861E+06    0.15419E+02
  1241    0.81591E+03    0.23644E+02    0.10024E+02    0.13838E+06    0.15501E+02
  1242    0.81154E+03    0.23843E+02    0.96886E+01    0.13814E+06    0.15575E+02
  1243    0.80724E+03    0.24038E+02    0.93349E+01    0.13791E+06    0.15643E+02
  1244    0.80300E+03    0.24233E+02    0.89670E+01    0.13768E+06    0.15704E+02
  1245    0.79884E+03    0.24427E+02    0.85831E+01    0.13744E+06    0.15757E+02
  1246    0.79467E+03    0.24617E+02    0.81850E+01    0.13721E+06    0.15803E+02
  1247    0.79050E+03    0.24807E+02    0.77711E+01    0.13698E+06    0.15840E+02
  1248    0.78639E+03    0.24994E+02    0.73420E+01    0.13675E+06    0.15870E+02
  1249    0.78236E+03    0.25182E+02    0.68986E+01    0.13651E+06    0.15892E+02
  1250    0.77839E+03    0.25365E+02    0.64408E+01    0.13628E+06    0.15905E+02
  1251    0.77442E+03    0.25546E+02    0.59686E+01    0.13605E+06    0.15909E+02
  1252    0.77060E+03    0.25726E+02    0.54823E+01    0.13582E+06    0.15905E+02
  1253    0.76670E+03    0.25903E+02    0.49825E+01    0.13560E+06    0.15894E+02
  1254    0.76286E+03    0.26078E+02    0.44693E+01    0.13537E+06    0.15875E+02
  1255    0.75910E+03    0.26251E+02    0.39427E+01    0.13514E+06    0.15848E+02
  1256    0.75548E+03    0.26420E+02    0.34035E+01    0.13491E+06    0.15815E+02
  1257    0.75185E+03    0.26588E+02    0.28516E+01    0.13468E+06    0.15775E+02
  1258    0.74823E+03    0.26752E+02    0.22874E+01    0.13446E+06    0.15730E+02
  1259    0.74467E+03    0.26914E+02    0.17112E+01    0.13423E+06    0.15678E+02
  1260    0.74118E+03    0.27073E+02    0.11233E+01    0.13400E+06    0.15621E+02
  1261    0.73776E+03    0.27230E+02    0.52394E+00    0.13378E+06    0.15559E+02
  1262    0.73442E+03    0.27384E+02   -0.86393E-01    0.13355E+06    0.15493E+02
  1263    0.73114E+03    0.27534E+02   -0.70771E+00    0.13333E+06    0.15422E+02
  1264    0.72786E+03    0.27682E+02   -0.13397E+01    0.13311E+06    0.15347E+02
  1265    0.72472E+03    0.27827E+02   -0.19820E+01    0.13288E+06    0.15269E+02
  1266    0.72158E+03    0.27968E+02   -0.26340E+01    0.13266E+06    0.15187E+02
  1267    0.71852E+03    0.28106E+02   -0.32958E+01    0.13244E+06    0.15103E+02
  1268    0.71553E+03    0.28242E+02   -0.39671E+01    0.13222E+06    0.15016E+02
  1269    0.71262E+03    0.28373E+02   -0.46470E+01    0.13200E+06    0.14927E+02
  1270    0.70975E+03    0.28500E+02   -0.53365E+01    0.13178E+06    0.14836E+02
  1271    0.70695E+03    0.28625E+02   -0.60339E+01    0.13155E+06    0.14744E+02
  1272    0.70421E+03    0.28747E+02   -0.67393E+01    0.13133E+06    0.14651E+02
  1273    0.70152E+03    0.28864E+02   -0.74527E+01    0.13112E+06    0.14557E+02
  1274    0.69890E+03    0.28977E+02   -0.81733E+01    0.13090E+06    0.14463E+02
  1275    0.69635E+03    0.29088E+02   -0.89004E+01    0.13068E+06    0.14369E+02
  1276    0.69386E+03    0.29195E+02   -0.96348E+01    0.13046E+06    0.14275E+02
  1277    0.69143E+03    0.29298E+02   -0.10375E+02    0.13024E+06    0.14182E+02
  1278    0.68908E+03    0.29397E+02   -0.11122E+02    0.13003E+06    0.14090E+02
  1279    0.68679E+03    0.29492E+02   -0.11874E+02    0.12981E+06    0.14000E+02
  1280    0.68457E+03    0.29584E+02   -0.12632E+02    0.12959E+06    0.13911E+02
  1281    0.68242E+03    0.29672E+02   -0.13395E+02    0.12938E+06    0.13825E+02
  1282    0.68034E+03    0.29756E+02   -0.14162E+02    0.12916E+06    0.13741E+02
  1283    0.67833E+03    0.29836E+02   -0.14934E+02    0.12895E+06    0.13661E+02
  1284    0.67639E+03    0.29912E+02   -0.15710E+02    0.12873E+06    0.13583E+02
  1285    0.67450E+03    0.29984E+02   -0.16489E+02    0.12852E+06    0.13509E+02
  1286    0.67269E+03    0.30052E+02   -0.17272E+02    0.12831E+06    0.13440E+02
  1287    0.67095E+03    0.30116E+02   -0.18058E+02    0.12809E+06    0.13374E+02
  1288    0.66928E+03    0.30175E+02   -0.18847E+02    0.12788E+06    0.13314E+02
  1289    0.66768E+03    0.30231E+02   -0.19637E+02    0.12767E+06    0.13258E+02
  1290    0.66614E+03    0.30283E+02   -0.20430E+02    0.12746E+06    0.13208E+02
  1291    0.66467E+03    0.30330E+02   -0.21224E+02    0.12725E+06    0.13164E+02
  1292    0.66327E+03    0.30372E+02   -0.22021E+02    0.12704E+06    0.13126E+02
  1293    0.66194E+03    0.30412E+02   -0.22818E+02    0.12683E+06    0.13095E+02
  1294    0.66068E+03    0.30447E+02   -0.23614E+02    0.12662E+06    0.13070E+02
  1295    0.65948E+03    0.30477E+02   -0.24413E+02    0.12641E+06    0.13053E+02
  1296    0.65835E+03    0.30505E+02   -0.25209E+02    0.12620E+06    0.13044E+02
  1297    0.65729E+03    0.30527E+02   -0.26006E+02    0.12599E+06    0.13042E+02
  1298    0.65630E+03    0.30546E+02   -0.26802E+02    0.12578E+06    0.13049E+02
  1299    0.65537E+03    0.30560E+02   -0.27598E+02    0.12558E+06    0.13064E+02
  1300    0.65451E+03    0.30569E+02   -0.28391E+02    0.12537E+06    0.13089E+02
  1301    0.65372E+03    0.30576E+02   -0.29183E+02    0.12516E+06    0.13123E+02
  1302    0.65299E+03    0.30577E+02   -0.29972E+02    0.12496E+06    0.13166E+02
  1303    0.65233E+03    0.30574E+02   -0.30760E+02    0.12475E+06    0.13218E+02
  1304    0.65173E+03    0.30568E+02   -0.31544E+02    0.12455E+06    0.13277E+02
  1305    0.65120E+03    0.30557E+02   -0.32327E+02    0.12434E+06    0.13345E+02
  1306    0.65072E+03    0.30542E+02   -0.33104E+02    0.12414E+06    0.13420E+02
  1307    0.65032E+03    0.30523E+02   -0.33878E+02    0.12393E+06    0.13502E+02
  1308    0.64998E+03    0.30499E+02   -0.34649E+02    0.12373E+06    0.13590E+02
  1309    0.64970E+03    0.30471E+02   -0.35414E+02    0.12353E+06    0.13685E+02
  1310    0.64948E+03    0.30439E+02   -0.36176E+02    0.12332E+06    0.13786E+02
  1311    0.64932E+03    0.30403E+02   -0.36932E+02    0.12312E+06    0.13891E+02
  1312    0.64925E+03    0.30364E+02   -0.37682E+02    0.12292E+06    0.14002E+02
  1313    0.64921E+03    0.30320E+02   -0.38428E+02    0.12272E+06    0.14117E+02
  1314    0.64924E+03    0.30271E+02   -0.39166E+02    0.12252E+06    0.14236E+02
  1315    0.64933E+03    0.30220E+02   -0.39898E+02    0.12232E+06    0.14359E+02
  1316    0.64948E+03    0.30163E+02   -0.40624E+02    0.12212E+06    0.14485E+02
  1317    0.64969E+03    0.30104E+02   -0.41343E+02    0.12192E+06    0.14614E+02
  1318    0.64994E+03    0.30039E+02   -0.42054E+02    0.12172E+06    0.14745E+02
  1319    0.65026E+03    0.29971E+02   -0.42758E+02    0.12152E+06    0.14879E+02
  1320    0.65063E+03    0.29899E+02   -0.43454E+02    0.12132E+06    0.15013E+02
  1321    0.65105E+03    0.29824E+02   -0.44143E+02    0.12112E+06    0.15149E+02
  1322    0.65153E+03    0.29743E+02   -0.44822E+02    0.12092E+06    0.15286E+02
  1323    0.65207E+03    0.29660E+02   -0.45493E+02    0.12073E+06    0.15423E+02
  1324    0.65265E+03    0.29572E+02   -0.46156E+02    0.12053E+06    0.15561E+02
  1325    0.65329E+03    0.29482E+02   -0.46808E+02    0.12033E+06    0.15697E+02
  1326    0.65398E+03    0.29387E+02   -0.47452E+02    0.12014E+06    0.15833E+02
  1327    0.65470E+03    0.29289E+02   -0.48087E+02    0.11994E+06    0.15967E+02
  1328    0.65550E+03    0.29188E+02   -0.48710E+02    0.11975E+06    0.16100E+02
  1329    0.65633E+03    0.29083E+02   -0.49324E+02    0.11955E+06    0.16230E+02
  1330    0.65721E+03    0.28973E+02   -0.49927E+02    0.11936E+06    0.16358E+02
  1331    0.65814E+03    0.28861E+02   -0.50520E+02    0.11916E+06    0.16483E+02
  1332    0.65910E+03    0.28745E+02   -0.51102E+02    0.11897E+06    0.16605E+02
  1333    0.66012E+03    0.28626E+02   -0.51671E+02    0.11878E+06    0.16723E+02
  1334    0.66117E+03    0.28504E+02   -0.52231E+02    0.11858E+06    0.16836E+02
  1335    0.66227E+03    0.28378E+02   -0.52779E+02    0.11839E+06    0.16945E+02
  1336    0.66341E+03    0.28249E+02   -0.53314E+02    0.11820E+06    0.17049E+02
  1337    0.66459E+03    0.28116E+02   -0.53837E+02    0.11801E+06    0.17148E+02
  1338    0.66580E+03    0.27981E+02   -0.54349E+02    0.11782E+06    0.17240E+02
  1339    0.66706E+03    0.27842E+02   -0.54849E+02    0.11763E+06    0.17327E+02
  1340    0.66836E+03    0.27701E+02   -0.55337E+02    0.11744E+06    0.17406E+02
  1341    0.66968E+03    0.27558E+02   -0.55811E+02    0.11725E+06    0.17479E+02
  1342    0.67104E+03    0.27411E+02   -0.56272E+02    0.11706E+06    0.17544E+02
  1343    0.67243E+03    0.27261E+02   -0.56721E+02    0.11687E+06    0.17601E+02
  1344    0.67386E+03    0.27108E+02   -0.57156E+02    0.11668E+06    0.17649E+02
  1345    0.67531E+03    0.26953E+02   -0.57577E+02    0.11649E+06    0.17689E+02
  1346    0.67680E+03    0.26795E+02   -0.57987E+02    0.11630E+06    0.17720E+02
  1347    0.67831E+03    0.26634E+02   -0.58382E+02    0.11611E+06    0.17741E+02
  1348    0.67985E+03    0.26471E+02   -0.58763E+02    0.11593E+06    0.17752E+02
  1349    0.68143E+03    0.26305E+02   -0.59130E+02    0.11574E+06    0.17753E+02
  1350    0.68302E+03    0.26137E+02   -0.59483E+02    0.11555E+06    0.17743E+02
  1351    0.68464E+03    0.25967E+02   -0.59822E+02    0.11537E+06    0.17721E+02
  1352    0.68627E+03    0.25794E+02   -0.60147E+02    0.11518E+06    0.17690E+02
  1353    0.68794E+03    0.25620E+02   -0.60457E+02    0.11499E+06    0.17648E+02
  1354    0.68962E+03    0.25444E+02   -0.60754E+02    0.11481E+06    0.17597E+02
  1355    0.69133E+03    0.25265E+02   -0.61036E+02    0.11463E+06    0.17539E+02
  1356    0.69305E+03    0.25085E+02   -0.61304E+02    0.11444E+06    0.17472E+02
  1357    0.69479E+03    0.24902E+02   -0.61556E+02    0.11426E+06    0.17398E+02
  1358    0.69654E+03    0.24718E+02   -0.61792E+02    0.11407E+06    0.17319E+02
  1359    0.69830E+03    0.24532E+02   -0.62015E+02    0.11389E+06    0.17233E+02
  1360    0.70005E+03    0.24346E+02   -0.62222E+02    0.11371E+06    0.17143E+02
  1361    0.70184E+03    0.24156E+02   -0.62415E+02    0.11352E+06    0.17050E+02
  1362    0.70362E+03    0.23965E+02   -0.62591E+02    0.11334E+06    0.16952E+02
  1363    0.70542E+03    0.23773E+02   -0.62755E+02    0.11316E+06    0.16852E+02
  1364    0.70720E+03    0.23580E+02   -0.62902E+02    0.11298E+06    0.16751E+02
  1365    0.70907E+03    0.23385E+02   -0.63033E+02    0.11280E+06    0.16648E+02
  1366    0.71087E+03    0.23189E+02   -0.63150E+02    0.11262E+06    0.16545E+02
  1367    0.71268E+03    0.22991E+02   -0.63252E+02    0.11244E+06    0.16442E+02
  1368    0.71456E+03    0.22794E+02   -0.63337E+02    0.11226E+06    0.16340E+02
  1369    0.71637E+03    0.22594E+02   -0.63408E+02    0.11208E+06    0.16240E+02
  1370    0.71819E+03    0.22394E+02   -0.63463E+02    0.11190E+06    0.16143E+02
  1371    0.72001E+03    0.22193E+02   -0.63503E+02    0.11172E+06    0.16048E+02
  1372    0.72183E+03    0.21992E+02   -0.63528E+02    0.11154E+06    0.15958E+02
  1373    0.72366E+03    0.21790E+02   -0.63538E+02    0.11136E+06    0.15872E+02
  1374    0.72549E+03    0.21588E+02   -0.63532E+02    0.11118E+06    0.15792E+02
  1375    0.72732E+03    0.21384E+02   -0.63512E+02    0.11101E+06    0.15718E+02
  1376    0.72916E+03    0.21181E+02   -0.63476E+02    0.11083E+06    0.15650E+02
  1377    0.73101E+03    0.20978E+02   -0.63425E+02    0.11065E+06    0.15591E+02
  1378    0.73285E+03    0.20772E+02   -0.63359E+02    0.11048E+06    0.15539E+02
  1379    0.73463E+03    0.20569E+02   -0.63278E+02    0.11030E+06    0.15497E+02
  1380    0.73641E+03    0.20363E+02   -0.63182E+02    0.11012E+06    0.15464E+02
  1381    0.73819E+03    0.20159E+02   -0.63071E+02    0.10995E+06    0.15442E+02
  1382    0.73983E+03    0.19954E+02   -0.62944E+02    0.10977E+06    0.15431E+02
  1383    0.74162E+03    0.19750E+02   -0.62803E+02    0.10960E+06    0.15431E+02
  1384    0.74327E+03    0.19546E+02   -0.62647E+02    0.10942E+06    0.15445E+02
  1385    0.74492E+03    0.19341E+02   -0.62477E+02    0.10925E+06    0.15472E+02
  1386    0.74657E+03    0.19138E+02   -0.62292E+02    0.10908E+06    0.15512E+02
  1387    0.74816E+03    0.18934E+02   -0.62092E+02    0.10890E+06    0.15568E+02
  1388    0.74989E+03    0.18731E+02   -0.61878E+02    0.10873E+06    0.15639E+02
  1389    0.75148E+03    0.18528E+02   -0.61649E+02    0.10856E+06    0.15727E+02
  1390    0.75301E+03    0.18327E+02   -0.61408E+02    0.10838E+06    0.15831E+02
  1391    0.75461E+03    0.18126E+02   -0.61152E+02    0.10821E+06    0.15953E+02
  1392    0.75614E+03    0.17926E+02   -0.60882E+02    0.10804E+06    0.16094E+02
  1393    0.75767E+03    0.17726E+02   -0.60597E+02    0.10787E+06    0.16254E+02
  1394    0.75913E+03    0.17528E+02   -0.60301E+02    0.10770E+06    0.16433E+02
  1395    0.76060E+03    0.17330E+02   -0.59989E+02    0.10753E+06    0.16633E+02
  1396    0.76207E+03    0.17134E+02   -0.59666E+02    0.10736E+06    0.16855E+02
  1397    0.76348E+03    0.16938E+02   -0.59329E+02    0.10719E+06    0.17098E+02
  1398    0.76481E+03    0.16743E+02   -0.58979E+02    0.10702E+06    0.17365E+02
  1399    0.76614E+03    0.16551E+02   -0.58615E+02    0.10685E+06    0.17654E+02
  1400    0.76748E+03    0.16360E+02   -0.58240E+02    0.10668E+06    0.17968E+02
  1401    0.76875E+03    0.16168E+02   -0.57851E+02    0.10651E+06    0.18307E+02
  1402    0.77003E+03    0.15980E+02   -0.57451E+02    0.10634E+06    0.18670E+02
  1403    0.77123E+03    0.15793E+02   -0.57038E+02    0.10617E+06    0.19056E+02
  1404    0.77237E+03    0.15608E+02   -0.56613E+02    0.10601E+06    0.19465E+02
  1405    0.77358E+03    0.15423E+02   -0.56176E+02    0.10584E+06    0.19896E+02
  1406    0.77465E+03    0.15241E+02   -0.55728E+02    0.10567E+06    0.20348E+02
  1407    0.77564E+03    0.15061E+02   -0.55269E+02    0.10550E+06    0.20821E+02
  1408    0.77679E+03    0.14881E+02   -0.54798E+02    0.10534E+06    0.21314E+02
  1409    0.77772E+03    0.14705E+02   -0.54316E+02    0.10517E+06    0.21825E+02
  1410    0.77873E+03    0.14529E+02   -0.53824E+02    0.10501E+06    0.22355E+02
  1411    0.77967E+03    0.14356E+02   -0.53321E+02    0.10484E+06    0.22903E+02
  1412    0.78053E+03    0.14186E+02   -0.52807E+02    0.10468E+06    0.23467E+02
  1413    0.78125E+03    0.14017E+02   -0.52284E+02    0.10451E+06    0.24047E+02
  1414    0.78205E+03    0.13851E+02   -0.51750E+02    0.10435E+06    0.24643E+02
